profile_id,condition,profile_source,evidence_label,keep_ratio,degrade_ratio,prune_ratio,adc4_scale,adc8_scale,dac_modulator_scale,laser_wallplug_scale,control_overhead_fraction,crosstalk_case,crosstalk_laser_multiplier,adc_only_energy_ratio_vs_8bit,adc_only_reduction,conversion_peripheral_energy_ratio_vs_baseline,conversion_peripheral_reduction,baseline_adc_energy_norm,suds_adc_energy_norm,baseline_non_adc_energy_norm,suds_control_energy_norm,baseline_total_energy_norm,suds_total_energy_norm
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.01,stress,1.15,0.0751855167341821,0.9248144832658179,0.6699699206048505,0.3300300793951495,0.5,0.03759275836709105,0.8735,0.009110927583670912,1.3735,0.9202036859507621
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.03,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6797945155280175,0.3202054844719825,0.5,0.03759275836709105,0.86,0.026927782751012732,1.3599999999999999,0.9245205411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.03,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6809494621605744,0.3190505378394256,0.5,0.03759275836709105,0.8645,0.02706278275101273,1.3645,0.9291555411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.03,stress,1.15,0.0751855167341821,0.9248144832658179,0.6832366517059366,0.3167633482940634,0.5,0.03759275836709105,0.8735,0.027332782751012735,1.3735,0.9384255411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.05,baseline,1.0,0.0751855167341821,0.9248144832658179,0.692994409033416,0.307005590966584,0.5,0.03759275836709105,0.86,0.04487963791835456,1.3599999999999999,0.9424723962854457
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.05,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6941717818141778,0.3058282181858222,0.5,0.03759275836709105,0.8645,0.04510463791835456,1.3645,0.9471973962854456
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.05,stress,1.15,0.0751855167341821,0.9248144832658179,0.6965033828070227,0.30349661719297727,0.5,0.03759275836709105,0.8735,0.04555463791835456,1.3735,0.9566473962854457
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.1,baseline,1.0,0.0751855167341821,0.9248144832658179,0.725994142796912,0.274005857203088,0.5,0.03759275836709105,0.86,0.08975927583670912,1.3599999999999999,0.9873520342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.1,moderate,1.05,0.0751855167341821,0.9248144832658179,0.7272275809481863,0.2727724190518137,0.5,0.03759275836709105,0.8645,0.09020927583670912,1.3645,0.9923020342038003
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.1,stress,1.15,0.0751855167341821,0.9248144832658179,0.7296702105597381,0.27032978944026187,0.5,0.03759275836709105,0.8735,0.09110927583670912,1.3735,1.0022020342038003
